"TRANSACTION_DT","CUSTOMER_ID","AGE_GROUP","PIN_CODE","PRODUCT_SUBCLASS","PRODUCT_ID","AMOUNT","ASSET","SALES_PRICE"
"11/2/2000","01555356","25-29","221","100515","4710154018054","1","9","15"
"11/2/2000","01567694","40-44","Others","120110","4710088490445","1","57","70"
"11/2/2000","01650525","50-54","115","100212","4710736570031","1","54","65"
"11/2/2000","01989854","35-39","110","712901","4719854750158","1","63","79"
"11/2/2000","01693836","35-39","221","110502","4710012722512","1","37","48"
"11/2/2000","01887914","25-29","221","530101","4710036220094","1","187","189"
"11/2/2000","01729351","45-49","115","530105","4710168102206","1","110","135"
"11/2/2000","01729351","45-49","115","100108","0073390000516","1","36","45"
"11/2/2000","01824438","40-44","115","130207","4710088434258","1","28","26"
"11/2/2000","01714883","35-39","115","120103","4711524000495","2","34","40"
"11/2/2000","01530490","35-39","115","110106","4711271000014","2","28","30"
"11/2/2000","01589641","25-29","115","500301","4712076000629","1","84","119"
"11/2/2000","00899734","40-44","115","110411","4710085120628","2","40","38"
"11/2/2000","00427029","40-44","115","130315","4714981010038","1","28","24"
"11/2/2000","00812450","30-34","115","530404","4710363340007","2","148","200"
"11/2/2000","01276725","45-49","115","100513","4710095958006","1","107","99"
"11/2/2000","00689311","25-29","Unknown","100201","4710247005299","1","74","89"
"11/2/2000","00196895","35-39","115","130102","4710105002033","1","11","18"
"11/2/2000","00427029","40-44","115","520457","4714276250354","1","170","185"
"11/2/2000","00861021","60-64","115","100312","0037000332084","1","17","22"
"11/2/2000","00102100","40-44","115","720507","4714008033507","1","53","46"
"11/2/2000","00102100","40-44","115","500108","2250271000072","1","9","15"
"11/2/2000","00562980","40-44","115","110103","4710311012413","1","46","58"
"11/2/2000","00782203","50-54","115","500101","4718433614669","1","15","25"
"11/2/2000","00422772","35-39","115","530302","4710363502009","1","31","45"
"11/2/2000","01589641","25-29","115","560103","4710032501722","1","222","275"
"11/2/2000","01693836","35-39","221","530116","4901872810550","1","93","119"
"11/2/2000","01815108","55-59","221","560201","4710363960502","1","433","469"
"11/2/2000","02100074","<25","221","100201","4710174003443","1","20","24"
"11/2/2000","01992076","<25","115","110117","4711001101103","1","37","44"
"11/2/2000","01824438","40-44","115","110217","4712162000038","1","150","175"
"11/2/2000","02078830","35-39","110","520457","4714276145315","1","100","98"
"11/2/2000","01847994","35-39","221","110217","4710265796216","1","345","361"
"11/2/2000","02112138","25-29","Others","760210","2100157002389","1","14","19"
"11/2/2000","02032207","35-39","221","120110","4710088490445","1","57","67"
"11/3/2000","00982771","35-39","221","100210","4710015103479","1","52","65"
"11/3/2000","01187366","25-29","221","110502","4710626111450","1","61","81"
"11/3/2000","01157901","35-39","115","100205","4901360218868","1","62","89"
"11/3/2000","01266580","30-34","221","110401","4710088410139","3","129","117"
"11/3/2000","01574876","50-54","Unknown","530116","4902430392037","1","136","165"
"11/2/2000","00251402","50-54","115","110401","4710088410610","1","19","25"
"11/2/2000","00187183","40-44","221","712901","4714706813043","1","72","95"
"11/2/2000","00943819","25-29","221","110411","4710088412973","1","20","24"
"11/2/2000","00304849","50-54","115","110501","4716701000015","1","17","22"
"11/2/2000","00520058","35-39","115","530204","4710312030034","1","55","65"
"11/2/2000","00357159","40-44","Others","100205","0084501861728","1","64","89"
"11/2/2000","01183931","50-54","221","110404","8801047271024","1","74","89"
"11/2/2000","01211559","35-39","221","110401","4710088410139","2","86","78"
"11/2/2000","01607093","45-49","Unknown","110137","0078895121254","1","112","155"
"11/2/2000","01637335","35-39","221","100402","0050000301829","1","50","59"
"11/2/2000","01440621","50-54","115","100443","4710043100020","2","332","396"
"11/2/2000","01025521",">65","221","100312","0037000441809","2","76","94"
"11/2/2000","01404876","30-34","114","100414","4710375112210","1","81","120"
"11/2/2000","01440621","50-54","115","100201","4710174003290","2","120","158"
"11/2/2000","00838115","40-44","115","530101","4710036000832","1","59","72"
"11/2/2000","01649215","<25","115","300109","4714995000100","1","35","49"
"11/2/2000","01794779","25-29","110","110509","4710370113335","1","40","49"
"11/2/2000","01629194","40-44","Others","110411","4710088412973","3","60","75"
"11/2/2000","01665543","30-34","105","500301","4712076000568","1","49","66"
"11/2/2000","01211559","35-39","221","130108","4711686002504","2","44","56"
"11/2/2000","01665543","30-34","105","720122","4712301991012","1","200","199"
"11/2/2000","01495904","35-39","221","120103","4711524000891","1","23","25"
"11/2/2000","01299854","25-29","115","720502","4710312030171","1","65","90"
"11/2/2000","00976398","35-39","221","100208","4710144204443","1","79","85"
"11/2/2000","00251402","50-54","115","100102","0034000338108","1","39","53"
"11/2/2000","00300490",">65","221","100310","4710030110308","1","73","99"
"11/2/2000","01211559","35-39","221","500210","4712425010255","3","342","327"
"11/2/2000","01766288","35-39","115","110401","4710008290056","1","46","57"
"11/2/2000","01827125","35-39","221","110517","4710334030913","1","40","49"
"11/2/2000","01854992","40-44","221","130315","4714981010038","2","56","47"
"11/2/2000","01678130","35-39","221","100511","4710311856116","1","142","179"
"11/2/2000","01440621","50-54","115","110116","4711123110038","1","45","57"
"11/2/2000","01737417","40-44","115","300507","4531632418100","1","213","305"
"11/2/2000","01730128","35-39","Others","560201","4710054510238","2","640","661"
"11/2/2000","01766288","35-39","115","110136","4710088410207","1","44","55"
"11/2/2000","01848335","","Unknown","530110","4710094021718","1","171","189"
"11/2/2000","01554649","45-49","115","120103","4711524000891","1","23","25"
"11/2/2000","01976847","","Unknown","110507","4710172030021","1","112","138"
"11/2/2000","02155197","<25","115","560402","8712045013038","1","441","515"
"11/2/2000","02015293","25-29","115","530111","4902430496964","1","117","159"
"11/2/2000","01794779","25-29","110","120105","4719090106009","1","30","28"
"11/2/2000","01665543","30-34","105","500301","4712076000650","1","65","99"
"11/2/2000","02141244","30-34","221","100205","4710126010116","1","64","79"
"11/2/2000","01854992","40-44","221","100508","4710421090011","1","27","32"
"11/2/2000","02133638","25-29","221","130206","4710339012013","2","48","58"
"11/2/2000","00913386","45-49","115","100507","4710154058326","1","32","39"
"11/2/2000","01557107","35-39","115","530404","4710303340234","1","130","136"
"11/2/2000","01557107","35-39","115","110332","4712031000374","1","69","68"
"11/2/2000","01605150","25-29","115","110410","4710088411761","4","96","120"
"11/2/2000","00690737","55-59","115","530104","4710308000188","1","80","99"
"11/2/2000","01129151","30-34","115","530505","4710363522007","2","64","72"
"11/2/2000","00690737","55-59","115","120103","4710572001232","1","21","26"
"11/2/2000","01503258","","Unknown","540206","20373764","1","168","233"
"11/2/2000","01878561","35-39","221","120112","4711207003089","2","64","90"
"11/2/2000","01878561","35-39","221","110131","4710046036913","3","156","198"
"11/2/2000","01931747","50-54","221","110411","4710110221375","1","20","25"
"11/2/2000","01747256","35-39","115","130308","4710290007011","1","5","7"
"11/2/2000","01762259","50-54","221","100414","8887290001045","1","45","55"
"11/2/2000","01503258","","Unknown","500531","4718433615994","1","52","79"
"11/2/2000","02049625","<25","Unknown","110106","4711271000014","1","14","16"
"11/2/2000","00220170","40-44","115","120110","4710011417099","1","18","23"
"11/2/2000","00433624","40-44","115","530105","9556031159572","1","66","84"
"11/2/2000","00205498","30-34","115","750106","4712433020338","1","85","129"
"11/2/2000","01607840","55-59","115","100201","0084501278526","1","14","19"
"11/2/2000","01878561","35-39","221","110409","9310155202138","1","28","36"
"11/2/2000","01762259","50-54","221","110518","4710311898512","1","95","125"
"11/2/2000","01894660","55-59","115","130106","4711022100031","1","17","21"
"11/2/2000","01557107","35-39","115","100205","4713608110779","1","16","22"
"11/2/2000","02090375","","Unknown","110507","4710172030083","2","44","53"
"11/2/2000","01827668",">65","Others","720516","0039101046884","2","116","162"
"11/2/2000","01762259","50-54","221","120103","4710030641000","1","24","35"
"11/2/2000","01819854","25-29","115","760561","4719111313102","3","60","87"
"11/2/2000","01827668",">65","Others","130206","4711163000603","1","38","47"
"11/2/2000","01975352","25-29","110","110411","4710085172696","3","60","57"
"11/2/2000","01878561","35-39","221","530301","4710186063145","2","110","138"
"11/2/2000","01931747","50-54","221","110504","4710626110613","2","40","54"
"11/2/2000","02151137","35-39","221","560201","4711553171531","1","187","285"
"11/2/2000","01693836","35-39","221","300709","4005808802012","1","157","219"
"11/2/2000","01551402","30-34","110","100205","4710015202721","2","28","36"
"11/2/2000","00782203","50-54","115","120101","4710088490247","1","121","153"
"11/2/2000","01908503","30-34","221","530227","0019200021210","1","140","152"
"11/2/2000","01714883","35-39","115","100209","4710126031500","1","34","40"
"11/2/2000","01815108","55-59","221","130315","4714981010038","2","56","48"
"11/2/2000","00782203","50-54","115","500103","2250271000218","1","20","30"
"11/2/2000","00689311","25-29","Unknown","560104","4903111466054","2","150","138"
"11/2/2000","00562980","40-44","115","530403","4710492111110","3","375","417"
"11/2/2000","01551402","30-34","110","120101","4710697560102","1","56","85"
"11/2/2000","00899734","40-44","115","100438","4710063151149","1","148","159"
"11/2/2000","00102100","40-44","115","130206","4710339033025","2","100","138"
"11/2/2000","01887914","25-29","221","130106","4711022100031","1","17","21"
"11/2/2000","02069074","30-34","115","130208","4710088434043","1","15","19"
"11/2/2000","01589641","25-29","115","110401","4710088410610","1","19","26"
"11/2/2000","02012131","25-29","115","110402","4710088414311","1","53","63"
"11/2/2000","02100074","<25","221","100205","4710126003002","1","24","30"
"11/2/2000","02145648","25-29","114","110411","4710085120468","2","34","38"
"11/2/2000","01824438","40-44","115","500203","4710114606048","1","85","89"
"11/2/2000","02146126","45-49","221","110109","0027000666647","1","133","165"
"11/2/2000","02012131","25-29","115","110405","4710085171545","2","30","36"
"11/2/2000","02115771",">65","115","110117","4710883000092","1","25","31"
"11/2/2000","00032896","45-49","115","100108","47106123","1","72","92"
"11/3/2000","01621778","25-29","221","130206","4711080010112","2","68","80"
"11/3/2000","00288095","60-64","115","100110","4710035310055","1","56","67"
"11/3/2000","01671636",">65","114","710703","4710299038009","1","761","828"
"11/3/2000","01662771","25-29","114","500210","4710114105046","2","238","290"
"11/3/2000","01252224","30-34","221","120104","4719090702027","1","142","149"
"11/3/2000","00996433","<25","115","130206","4710339033018","2","96","118"
"11/3/2000","01158816","50-54","115","100507","4710094097768","1","37","45"
"11/3/2000","01157901","35-39","115","100312","0037000440147","2","76","94"
"11/3/2000","00397391","40-44","221","100215","9556121000210","11","902","1348"
"11/3/2000","01187366","25-29","221","500405","4711486044445","1","16","27"
"11/3/2000","00772518",">65","115","110117","4710012121018","1","51","62"
"11/3/2000","00942218","40-44","110","500301","4710552061331","1","93","125"
"11/3/2000","01442472","40-44","115","110411","4710085120628","2","40","38"
"11/3/2000","00666244","30-34","221","300115","20566395","1","6","9"
"11/3/2000","01298871","40-44","115","110404","4710175567418","1","23","30"
"11/2/2000","00838115","40-44","115","530101","4710049001970","1","54","69"
"11/2/2000","01522433","25-29","221","120101","4719090302029","1","100","126"
"11/2/2000","00898584","45-49","115","100403","4901201101908","1","162","225"
"11/2/2000","00426824","45-49","115","110401","4710008290056","1","46","57"
"11/2/2000","00084253","45-49","115","110411","4710008212164","6","78","102"
"11/2/2000","00914925","30-34","Others","110401","4710008290155","1","23","28"
"11/2/2000","00304849","50-54","115","110507","4710626622857","1","106","118"
"11/2/2000","00531467","40-44","221","130206","20557003","1","99","118"
"11/2/2000","01066401","50-54","221","560201","4710054510139","1","320","348"
"11/2/2000","01463347","30-34","221","110411","4710008212249","3","57","72"
"11/2/2000","00943819","25-29","221","500705","4718647503278","6","648","654"
"11/2/2000","00898584","45-49","115","110504","4710323168016","2","34","40"
"11/2/2000","01066401","50-54","221","530117","4901872810567","1","102","129"
"11/2/2000","01440621","50-54","115","110507","4710172080026","4","140","176"
"11/2/2000","01554649","45-49","115","120110","4710088490483","1","57","70"
"11/2/2000","00084253","45-49","115","530202","4710314430009","1","57","75"
"11/2/2000","00943819","25-29","221","110411","4710088412201","1","29","36"
"11/2/2000","00357159","40-44","Others","110136","4710008241126","1","22","30"
"11/2/2000","00100519","30-34","110","130102","9556437002274","1","63","69"
"11/2/2000","01522433","25-29","221","560402","4710628031015","1","406","449"
"11/2/2000","01463347","30-34","221","110517","4710057500120","1","94","115"
"11/2/2000","01607093","45-49","Unknown","110119","4711258001256","1","28","29"
"11/2/2000","01463347","30-34","221","110507","4710082012001","2","64","80"
"11/2/2000","00886666","30-34","221","100309","4710931100088","1","95","119"
"11/2/2000","01495904","35-39","221","120103","4710030633852","1","24","35"
"11/2/2000","01654509","30-34","221","120106","4719090701051","1","19","25"
"11/2/2000","01440621","50-54","115","110507","4710570002309","1","65","81"
"11/2/2000","01654509","30-34","221","760166","2100230002060","1","94","134"
"11/2/2000","01766288","35-39","115","110401","4710088410139","2","86","78"
"11/2/2000","01794779","25-29","110","130101","47106710","1","21","26"
"11/2/2000","01637335","35-39","221","530117","4901872810543","1","90","115"
"11/2/2000","00976398","35-39","221","530403","4710205006924","1","149","139"
"11/2/2000","01794779","25-29","110","120106","4710011402033","2","44","56"
"11/2/2000","01654509","30-34","221","760105","2100230002077","1","45","60"
"11/2/2000","01243888","30-34","115","110411","4710085120628","6","120","114"
"11/2/2000","01440621","50-54","115","100408","4710960912225","1","112","115"
"11/2/2000","01854992","40-44","221","100511","4710594912028","1","35","52"
"11/2/2000","01678284","35-39","221","130208","4710105031682","1","19","23"
"11/2/2000","01827125","35-39","221","110505","0020000102825","1","139","138"
"11/2/2000","01827125","35-39","221","110403","4710175565216","2","62","76"
"11/2/2000","01873726","35-39","115","100312","4710543511036","2","28","34"
"11/2/2000","02155197","<25","115","560201","4710054510139","1","320","348"
"11/2/2000","02155197","<25","115","530103","4710036221008","2","78","74"
"11/2/2000","00045902","55-59","115","110504","4710626110613","2","40","52"
"11/2/2000","01129151","30-34","115","530405","4710094032011","1","39","42"
"11/2/2000","01611199","30-34","221","110401","4710110513265","1","53","64"
"11/2/2000","01557107","35-39","115","100503","4710105017655","1","35","42"
"11/2/2000","01683059","30-34","221","110411","4710085172696","1","20","19"
"11/2/2000","00913386","45-49","115","110136","4711701660405","2","40","52"
"11/2/2000","01503258","","Unknown","540206","20548025","1","43","62"
"11/2/2000","00433624","40-44","115","300604","4719860710023","1","23","45"
"11/2/2000","01584387","30-34","Others","100301","4713145000526","1","38","53"
"11/2/2000","01737769","35-39","115","500311","4711254020015","1","44","65"
"11/2/2000","01878561","35-39","221","110409","9310155100434","2","56","72"
"11/2/2000","01638080","40-44","115","110404","8801047271024","2","148","178"
"11/2/2000","01557107","35-39","115","760618","4713045001067","1","24","35"
"11/2/2000","01355949","30-34","221","760539","4711093020047","1","49","69"
"11/2/2000","01737769","35-39","115","110217","4710126392007","1","162","169"
"11/2/2000","01816693","45-49","115","110119","4711258001256","2","56","58"
"11/2/2000","00915892",">65","Others","530202","4710084212010","2","100","118"
"11/2/2000","00045902","55-59","115","110102","4714617946069","4","72","99"
"11/2/2000","00690737","55-59","115","110124","4711363542033","1","41","55"
"11/2/2000","01683059","30-34","221","110411","4710085120628","2","40","38"
"11/2/2000","02112596","35-39","115","130103","4710583920003","1","27","35"
"11/2/2000","01711035","50-54","115","100507","4710058278059","1","16","21"
"11/2/2000","01638080","40-44","115","130315","4714981010038","1","28","24"
"11/2/2000","02022819","40-44","110","100218","4710022239598","1","55","68"
"11/2/2000","02010502","45-49","115","110411","4710085172696","2","40","38"
"11/2/2000","01747256","35-39","115","520102","4710017089078","1","19","19"
"11/2/2000","01995206","45-49","114","300111","4715484000380","2","40","58"
"11/2/2000","01878561","35-39","221","530110","4710380010839","1","105","139"
"11/2/2000","02153469","50-54","115","100511","4710632001318","3","21","30"
"11/2/2000","02049625","<25","Unknown","120103","4710572001225","1","21","26"
"11/2/2000","02141091","30-34","221","110401","4710579101003","3","93","126"
"11/2/2000","01551402","30-34","110","110508","9300644131735","1","27","34"
"11/2/2000","01551402","30-34","110","530209","4710731050101","1","80","90"
"11/2/2000","01551402","30-34","110","110515","4710063121104","1","20","25"
"11/2/2000","02012131","25-29","115","100212","4934567312466","1","38","52"
"11/2/2000","01984767","30-34","221","130315","4714981010038","1","28","24"
"11/2/2000","01551402","30-34","110","110603","4710498353941","3","84","105"
"11/2/2000","01714319","40-44","Unknown","100406","4710043981117","1","79","94"
"11/2/2000","01725292","45-49","115","321307","4710573438990","1","240","341"
"11/2/2000","01824438","40-44","115","520328","9414863071854","1","93","129"
"11/2/2000","01815108","55-59","221","100513","4710095987402","1","85","83"
"11/2/2000","02067421","<25","115","130201","4710043004946","1","50","59"
"11/2/2000","01815108","55-59","221","130401","4711587808953","1","96","123"
"11/2/2000","01989854","35-39","110","520328","4713003048837","1","65","85"
"11/2/2000","01846621","","Unknown","520436","4719230995005","1","19","27"
"11/2/2000","01693836","35-39","221","100203","4710861100011","1","15","19"
"11/2/2000","01961584","30-34","221","110403","4710065234659","1","76","95"
"11/2/2000","00983105","45-49","221","100113","4710938237220","1","13","19"
"11/2/2000","01551402","30-34","110","100515","4710632001172","1","30","38"
"11/2/2000","00562980","40-44","115","120112","4711207003195","1","64","89"
"11/2/2000","00907316","40-44","114","110410","4712278882184","1","33","43"
"11/2/2000","00032896","45-49","115","320202","4715398208339","4","160","196"
"11/2/2000","00562980","40-44","115","530301","9555008600000","2","126","150"
"11/2/2000","00983105","45-49","221","100217","4934567212117","1","21","29"
"11/2/2000","00882132","35-39","115","100301","4710362020047","1","30","39"
"11/2/2000","02086903","50-54","106","100301","4711601980047","1","81","105"
"11/2/2000","01879117","35-39","221","110401","4710088410139","2","86","78"
"11/2/2000","01915181","40-44","110","760205","4716447910012","1","21","29"
"11/2/2000","02100074","<25","221","100303","4711326060338","1","20","26"
"11/2/2000","01846621","","Unknown","120104","4710143820163","4","432","396"
"11/2/2000","02115771",">65","115","100205","4710247000058","1","26","32"
"11/2/2000","01782721","35-39","115","130206","4710101203342","1","76","90"
"11/2/2000","01989854","35-39","110","100432","4710960508213","1","112","145"
"11/2/2000","01989854","35-39","110","711321","20565794","1","42","49"
"11/2/2000","02012131","25-29","115","100210","4710247001338","1","86","85"
"11/2/2000","02117256","60-64","115","110507","4710082043005","4","128","152"
"11/2/2000","02146126","45-49","221","120109","4713154428304","1","34","44"
"11/2/2000","00032896","45-49","115","110102","4714617943044","1","20","26"
"11/2/2000","00035996","30-34","115","100208","4710144201404","1","79","85"
"11/3/2000","01635287","30-34","221","110409","4712697420219","1","20","27"
"11/3/2000","00921985","40-44","115","110105","4710046021100","1","30","34"
"11/3/2000","01553871","35-39","Others","530110","4710205000434","1","87","76"
"11/2/2000","01545753","40-44","115","130315","4714981010038","2","56","48"
"11/2/2000","00084253","45-49","115","530204","4710183510475","2","120","158"
"11/2/2000","00357159","40-44","Others","110136","4710008242147","1","25","28"
"11/2/2000","00886666","30-34","221","100218","4711847110246","1","44","55"
"11/2/2000","00886666","30-34","221","110506","4710320224463","1","20","25"
"11/2/2000","00304849","50-54","115","110114","0041736007284","1","279","354"
"11/2/2000","01062311","40-44","115","711321","20565794","1","42","49"
"11/2/2000","01276459","40-44","115","100208","4710144201404","1","79","85"
"11/2/2000","01766288","35-39","115","500303","4710367814399","3","102","135"
"11/2/2000","01669985","30-34","221","560336","4710091111719","1","85","109"
"11/2/2000","01654509","30-34","221","760112","4717362800648","1","13","32"
"11/2/2000","01404876","30-34","114","130206","20333225","1","65","75"
"11/2/2000","01654509","30-34","221","120103","4710857000059","2","34","32"
"11/2/2000","01525007","35-39","114","530105","4901616005822","1","113","129"
"11/2/2000","01762549","25-29","221","100201","4710174003443","1","20","25"
"11/2/2000","01762549","25-29","221","100305","4710174041551","2","66","84"
"11/2/2000","01669985","30-34","221","130101","47106710","1","21","25"
"11/2/2000","01766288","35-39","115","110411","4710088412218","2","58","76"
"11/2/2000","01794779","25-29","110","560403","4710498123957","1","137","155"
"11/2/2000","02112657","35-39","115","300712","4714517110027","1","60","85"
"11/2/2000","01794779","25-29","110","100301","4710362020320","1","58","75"
"11/2/2000","01766288","35-39","115","500537","2250078000671","1","47","69"
"11/2/2000","02155197","<25","115","530105","4710168102206","1","110","135"
"11/2/2000","02136783","60-64","114","500403","4710424706889","1","82","109"
"11/2/2000","02112657","35-39","115","300712","4714517220016","1","60","85"
"11/2/2000","01039665",">65","115","120110","4710321789176","1","34","44"
"11/2/2000","00205498","30-34","115","110405","4710943109369","1","23","30"
"11/2/2000","01503258","","Unknown","540209","4717568372383","1","53","73"
"11/2/2000","01557107","35-39","115","560405","4710043231120","1","139","159"
"11/2/2000","01206098","<25","221","130204","4710105015118","1","94","106"
"11/2/2000","01206098","<25","221","100207","4710047502011","1","7","9"
"11/2/2000","01039665",">65","115","100511","4710085150311","4","56","60"
"11/2/2000","01039665",">65","115","110508","4711258004110","2","34","50"
"11/2/2000","00917292","30-34","115","130304","47100312","2","16","22"
"11/2/2000","01039665",">65","115","110136","4903307396806","1","142","185"
"11/2/2000","00384421","50-54","115","530407","4710492321038","8","208","240"
"11/2/2000","00869508","35-39","221","100209","4714431051048","1","78","99"
"11/2/2000","01878561","35-39","221","120107","4716759020140","2","178","178"
"11/2/2000","01878561","35-39","221","110131","4902402376614","3","186","228"
"11/2/2000","01584387","30-34","Others","570308","4716114005553","2","62","64"
"11/2/2000","01649734","<25","115","320507","20531690","1","906","1242"
"11/2/2000","01878561","35-39","221","110332","4712031000664","2","190","200"
"11/2/2000","01557107","35-39","115","760517","4715140036913","1","30","45"
"11/2/2000","01846355","","Unknown","530101","4903111146055","1","38","47"
"11/3/2000","01157901","35-39","115","100205","4901005132702","1","38","48"
"11/3/2000","00075985","35-39","221","530104","4710032702204","3","195","255"
"11/3/2000","00322140","35-39","115","130110","4710105040516","1","95","109"
"11/3/2000","00322966","45-49","221","320202","4710644515520","2","122","178"
"11/3/2000","00928724","40-44","115","110116","4711058111162","1","21","28"
"11/3/2000","01328066","55-59","115","110401","4710008290056","1","46","54"
"11/3/2000","00666244","30-34","221","100205","4710467221196","1","50","65"
"11/3/2000","00433228","45-49","115","560402","0300080851111","1","343","379"
"11/3/2000","01157901","35-39","115","100323","4712393112210","1","42","59"
"11/3/2000","01644227","<25","105","530111","4710094014789","6","552","529"
"11/3/2000","01596915","40-44","115","110217","4710265796216","1","345","380"
"11/3/2000","01483123","50-54","110","110511","4011800070007","1","62","80"
"11/2/2000","01976267","","Unknown","100312","0037000332091","2","34","42"
"11/2/2000","01794779","25-29","110","100101","0022000147165","1","55","68"
"11/2/2000","01463347","30-34","221","110506","4710189830683","1","52","68"
"11/2/2000","01678130","35-39","221","110515","4710626111252","1","62","75"
"11/2/2000","02141244","30-34","221","100210","4710015104001","1","52","65"
"11/2/2000","02155197","<25","115","560402","4710498123339","1","458","469"
"11/2/2000","01665543","30-34","105","500305","4710466206019","1","21","32"
"11/2/2000","02112657","35-39","115","300712","4719859182060","1","62","79"
"11/2/2000","02155197","<25","115","110108","4710095322401","1","82","98"
"11/2/2000","01206098","<25","221","530114","4710094009273","1","213","209"
"11/2/2000","01206098","<25","221","110401","4710579101027","1","42","55"
"11/2/2000","00556446","35-39","Unknown","100312","4710543310066","2","28","36"
"11/2/2000","01937114","45-49","110","760220","4710609150001","1","17","25"
"11/2/2000","00917292","30-34","115","110411","4710085172702","4","80","76"
"11/2/2000","00322867","40-44","221","100204","4710126001121","1","60","71"
"11/2/2000","00433624","40-44","115","751201","20563530","1","71","89"
"11/2/2000","01206098","<25","221","110411","4710088414090","1","28","35"
"11/2/2000","00556446","35-39","Unknown","110501","4716701000060","1","11","16"
"11/2/2000","00729857","50-54","221","100303","4712494211300","1","19","25"
"11/2/2000","00893749","60-64","115","110207","4710943100410","1","12","16"
"11/2/2000","00045902","55-59","115","560201","4710036008418","1","191","204"
"11/2/2000","00060172","35-39","115","110404","0079763111254","5","180","214"
"11/2/2000","01605150","25-29","115","110507","4710010020016","1","114","145"
"11/2/2000","01401738","<25","115","760577","4710515540170","1","27","36"
"11/2/2000","01816693","45-49","115","100505","4710018004605","1","35","38"
"11/2/2000","01605150","25-29","115","110502","4710626111450","1","61","81"
"11/2/2000","01557107","35-39","115","560201","4710054510337","1","320","348"
"11/2/2000","01827668",">65","Others","130401","4711587809233","1","76","90"
"11/2/2000","01819854","25-29","115","760518","4716268095424","1","57","79"
"11/2/2000","01827668",">65","Others","120112","4710697576226","1","45","56"
"11/2/2000","00041041","40-44","Others","100208","4710144202128","1","79","85"
"11/2/2000","02112596","35-39","115","110102","4712031001098","1","19","24"
"11/2/2000","01909159","50-54","115","100212","4710736570031","1","54","65"
"11/2/2000","01747256","35-39","115","300424","4711109605213","1","116","159"
"11/2/2000","01827668",">65","Others","120103","4710697561048","1","64","65"
"11/2/2000","01975352","25-29","110","711321","20555429","1","50","49"
"11/2/2000","01878561","35-39","221","110409","9310155203838","1","28","36"
"11/2/2000","01845990","","Unknown","100416","4710094097584","1","65","75"
"11/2/2000","01931747","50-54","221","110507","4710172030083","1","22","28"
"11/2/2000","01762945","35-39","115","120103","4710011401135","1","23","28"
"11/2/2000","02022819","40-44","110","100205","4710015103080","2","112","136"
"11/2/2000","02153469","50-54","115","100517","4710171083226","1","53","59"
"11/2/2000","01276725","45-49","115","110401","4710088410139","1","43","39"
"11/2/2000","00689311","25-29","Unknown","110411","4710109770396","1","24","33"
"11/2/2000","00899734","40-44","115","110411","4710085172696","1","20","19"
"11/2/2000","00907316","40-44","114","100505","4710154620264","1","69","82"
"11/2/2000","00689311","25-29","Unknown","100511","4710294110113","2","24","30"
"11/2/2000","01530490","35-39","115","530204","4710183506157","3","138","197"
"11/2/2000","01592238",">65","221","130106","4710583996008","1","18","29"
"11/2/2000","01276725","45-49","115","100205","4710664900016","1","47","59"
"11/2/2000","00983105","45-49","221","100505","4710154012144","1","15","19"
"11/2/2000","00899734","40-44","115","100436","7616100346912","1","431","459"
"11/2/2000","01555356","25-29","221","100205","8888166989795","1","38","49"
"11/2/2000","01693836","35-39","221","130206","4710101213334","1","76","90"
"11/2/2000","01693836","35-39","221","100323","4713608110564","1","27","34"
"11/2/2000","01989854","35-39","110","110102","4712031000565","1","31","39"
"11/2/2000","01693836","35-39","221","500206","4006670360150","1","69","85"
"11/2/2000","01729351","45-49","115","110411","4710088412959","1","20","25"
"11/2/2000","01729351","45-49","115","100312","4710022237501","2","26","36"
"11/2/2000","01567694","40-44","Others","130304","47100312","1","8","11"
"11/2/2000","01989854","35-39","110","540209","20370688","1","40","49"
"11/2/2000","01567694","40-44","Others","130102","4710105002026","3","33","54"
"11/2/2000","01714319","40-44","Unknown","110502","4710167111018","1","86","85"
"11/2/2000","01882223","45-49","115","100205","4710015103370","1","70","85"
"11/2/2000","00422772","35-39","115","100205","4710096000322","2","30","36"
"11/2/2000","01567694","40-44","Others","100401","9300605115682","1","213","240"
"11/2/2000","00782203","50-54","115","500301","4712076000575","1","49","66"
"11/2/2000","00907316","40-44","114","100205","4710162000126","1","33","41"
"11/2/2000","01567694","40-44","Others","130110","3228020490336","1","41","55"
"11/2/2000","00861021","60-64","115","720501","4714329357115","1","60","89"
"11/2/2000","01100105",">65","115","130106","4710583110015","1","18","29"
"11/2/2000","00689311","25-29","Unknown","110411","4710085120093","1","20","19"
"11/2/2000","00230483","35-39","115","560403","4710498123964","1","137","155"
"11/2/2000","01365863","35-39","115","520473","4719230995272","1","5","9"
"11/2/2000","00032896","45-49","115","530114","4710186051197","1","223","249"
"11/2/2000","00102100","40-44","115","130315","4714981010038","1","28","24"
"11/2/2000","00102100","40-44","115","110217","4710265847666","1","180","135"
"11/2/2000","00173018","55-59","115","120101","4711684600566","1","130","155"
"11/2/2000","00139854","55-59","115","500210","4710104111569","1","92","129"
"11/2/2000","00812450","30-34","115","130110","9310052751203","1","54","74"
"11/2/2000","01908343","25-29","221","320402","20343101","1","604","828"
"11/2/2000","02117256","60-64","115","110401","4710088410382","1","44","52"
"11/2/2000","01714319","40-44","Unknown","760101","4714677021041","3","345","507"
